"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
3	0.901471418308703	16	16	"Churn"	"Yes"	0
4	0.902471320878401	16	16	"Churn"	"Yes"	0
5	0.903705868599486	16	16	"Churn"	"Yes"	0
6	0.895452692658131	16	16	"Churn"	"Yes"	0
7	0.881967112904212	16	16	"Churn"	"Yes"	0
8	0.933620095505341	15	16	"Churn"	"Yes"	0
9	0.915050708825669	16	16	"Churn"	"Yes"	0
10	0.898534848692318	16	16	"Churn"	"Yes"	0
11	0.908658226634057	15	16	"Churn"	"Yes"	0
12	0.926662306026705	15	16	"Churn"	"Yes"	0
13	0.940353445004608	15	16	"Churn"	"Yes"	0
14	0.919510978043912	16	16	"Churn"	"Yes"	0
15	0.934079119172813	16	16	"Churn"	"Yes"	0
16	0.879122001020929	16	16	"Churn"	"Yes"	0
17	0.931849963911945	16	16	"Churn"	"Yes"	0
18	0.90531794996921	15	16	"Churn"	"Yes"	0
19	0.939653963058218	16	16	"Churn"	"Yes"	0
20	0.917555122473155	16	16	"Churn"	"Yes"	0
21	0.897869550966896	16	16	"Churn"	"Yes"	0
22	0.941683443124829	16	16	"Churn"	"Yes"	0
23	0.936786903833888	15	16	"Churn"	"Yes"	0
24	0.931679853925746	16	16	"Churn"	"Yes"	0
25	0.901371852191524	15	16	"Churn"	"Yes"	0
26	0.915518465909091	16	16	"Churn"	"Yes"	0
27	0.89547926794036	15	16	"Churn"	"Yes"	0
28	0.91801641508351	16	16	"Churn"	"Yes"	0
29	0.915727628466032	16	16	"Churn"	"Yes"	0
30	0.938911620294599	16	16	"Churn"	"Yes"	0
1	0.916614607735957	17	17	"Churn"	"Yes"	0
2	0.916868016561738	17	17	"Churn"	"Yes"	0
3	0.936695397029158	17	17	"Churn"	"Yes"	0
4	0.913081599251812	17	17	"Churn"	"Yes"	0
5	0.912569591918728	16	17	"Churn"	"Yes"	0
6	0.90416609612488	17	17	"Churn"	"Yes"	0
7	0.932481504871887	17	17	"Churn"	"Yes"	0
