"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_y"
25	0.778411785842616	25	25	"Obesity"	0.2
26	0.743195855460633	20	25	"Obesity"	0.2
27	0.76449452764977	25	25	"Obesity"	0.2
28	0.766341880094396	20	25	"Obesity"	0.2
29	0.802460721716049	19	25	"Obesity"	0.2
30	0.75670420246111	25	25	"Obesity"	0.2
1	0.761638519583184	26	26	"Obesity"	0.2
2	0.787847222222222	25	26	"Obesity"	0.2
3	0.762759937959559	21	26	"Obesity"	0.2
4	0.775017413512886	23	26	"Obesity"	0.2
5	0.765297750140346	21	26	"Obesity"	0.2
6	0.765299926265416	22	26	"Obesity"	0.2
7	0.781196160472557	26	26	"Obesity"	0.2
8	0.75475612732781	26	26	"Obesity"	0.2
9	0.79494297179513	26	26	"Obesity"	0.2
10	0.789357336877998	26	26	"Obesity"	0.2
11	0.79187941375293	20	26	"Obesity"	0.2
12	0.821134200139308	22	26	"Obesity"	0.2
13	0.782190393518518	25	26	"Obesity"	0.2
14	0.751444412022177	26	26	"Obesity"	0.2
15	0.758864534674811	24	26	"Obesity"	0.2
16	0.770571432714197	26	26	"Obesity"	0.2
17	0.772799514535052	26	26	"Obesity"	0.2
18	0.770426614030285	24	26	"Obesity"	0.2
19	0.771674511666739	26	26	"Obesity"	0.2
20	0.78358670038508	24	26	"Obesity"	0.2
21	0.795791345583877	26	26	"Obesity"	0.2
22	0.7574568288854	23	26	"Obesity"	0.2
23	0.784510928763343	26	26	"Obesity"	0.2
24	0.790405024907949	25	26	"Obesity"	0.2
25	0.753041309611843	23	26	"Obesity"	0.2
26	0.800740932941244	26	26	"Obesity"	0.2
27	0.759930690924843	22	26	"Obesity"	0.2
28	0.769593138397018	22	26	"Obesity"	0.2
29	0.802626606198035	25	26	"Obesity"	0.2
30	0.746839439206739	24	26	"Obesity"	0.2
1	0.798066943435392	25	27	"Obesity"	0.2
2	0.802413077322263	21	27	"Obesity"	0.2
3	0.763710500956463	21	27	"Obesity"	0.2
4	0.77220775462963	27	27	"Obesity"	0.2
5	0.780129356809199	21	27	"Obesity"	0.2
6	0.797970466283553	27	27	"Obesity"	0.2
7	0.771471104101876	23	27	"Obesity"	0.2
8	0.782385706018519	27	27	"Obesity"	0.2
9	0.785515360321562	25	27	"Obesity"	0.2
10	0.807841301843318	27	27	"Obesity"	0.2
11	0.777063027940221	23	27	"Obesity"	0.2
12	0.797256338432809	20	27	"Obesity"	0.2
13	0.756340579710145	24	27	"Obesity"	0.2
14	0.774491149166811	23	27	"Obesity"	0.2
15	0.748065990740198	27	27	"Obesity"	0.2
16	0.77783947501262	26	27	"Obesity"	0.2
17	0.765599885189437	25	27	"Obesity"	0.2
18	0.788021312040441	20	27	"Obesity"	0.2
19	0.730958496882937	24	27	"Obesity"	0.2
20	0.748784722222222	25	27	"Obesity"	0.2
21	0.772185170083877	21	27	"Obesity"	0.2
22	0.789676492996542	22	27	"Obesity"	0.2
23	0.775931911226029	23	27	"Obesity"	0.2
24	0.81397772188286	23	27	"Obesity"	0.2
25	0.773144876325088	22	27	"Obesity"	0.2
26	0.781707475061536	21	27	"Obesity"	0.2
27	0.758287131601984	26	27	"Obesity"	0.2
28	0.77456240021862	21	27	"Obesity"	0.2
29	0.754223413503332	25	27	"Obesity"	0.2
30	0.762041453217924	27	27	"Obesity"	0.2
1	0.790397974887454	28	28	"Obesity"	0.2
2	0.720805563604752	20	28	"Obesity"	0.2
3	0.789579577414004	22	28	"Obesity"	0.2
4	0.739455399873148	23	28	"Obesity"	0.2
5	0.784953888606492	25	28	"Obesity"	0.2
6	0.731844517785112	20	28	"Obesity"	0.2
7	0.765377446411929	21	28	"Obesity"	0.2
8	0.771347856477167	21	28	"Obesity"	0.2
9	0.742354829296761	28	28	"Obesity"	0.2
10	0.8089553544099	26	28	"Obesity"	0.2
11	0.755088404605263	20	28	"Obesity"	0.2
12	0.776412634019125	28	28	"Obesity"	0.2
13	0.762057157718315	28	28	"Obesity"	0.2
14	0.778186891423476	28	28	"Obesity"	0.2
15	0.760703165542294	23	28	"Obesity"	0.2
16	0.786011766076421	19	28	"Obesity"	0.2
17	0.789950184102231	26	28	"Obesity"	0.2
18	0.783371334564766	23	28	"Obesity"	0.2
19	0.793439716312057	21	28	"Obesity"	0.2
20	0.78968018415833	26	28	"Obesity"	0.2
21	0.782777777777778	24	28	"Obesity"	0.2
22	0.739903756105292	24	28	"Obesity"	0.2
23	0.758295338501589	21	28	"Obesity"	0.2
24	0.780331845387607	28	28	"Obesity"	0.2
25	0.780169734121763	27	28	"Obesity"	0.2
26	0.762284560467296	28	28	"Obesity"	0.2
27	0.778057522637567	23	28	"Obesity"	0.2
28	0.790613511029412	25	28	"Obesity"	0.2
29	0.803068961540679	24	28	"Obesity"	0.2
30	0.777884850489738	22	28	"Obesity"	0.2
1	0.739807581018519	28	29	"Obesity"	0.2
2	0.793660591097233	23	29	"Obesity"	0.2
3	0.805	23	29	"Obesity"	0.2
4	0.80381852440676	20	29	"Obesity"	0.2
5	0.751913678384267	23	29	"Obesity"	0.2
6	0.765460809646856	21	29	"Obesity"	0.2
7	0.787774606469469	25	29	"Obesity"	0.2
8	0.745468884637292	24	29	"Obesity"	0.2
9	0.75133712905452	22	29	"Obesity"	0.2
10	0.777608082706767	29	29	"Obesity"	0.2
11	0.7694112845628	20	29	"Obesity"	0.2
12	0.798432048182305	25	29	"Obesity"	0.2
13	0.800606454407624	22	29	"Obesity"	0.2
14	0.806096119471833	26	29	"Obesity"	0.2
15	0.789981617647059	24	29	"Obesity"	0.2
16	0.746314822523001	29	29	"Obesity"	0.2
17	0.775474694967872	25	29	"Obesity"	0.2
18	0.718139541559616	18	29	"Obesity"	0.2
19	0.782026139008006	28	29	"Obesity"	0.2
20	0.751947772437047	20	29	"Obesity"	0.2
21	0.744414172865133	21	29	"Obesity"	0.2
22	0.772741721088829	29	29	"Obesity"	0.2
23	0.782732928240741	25	29	"Obesity"	0.2
24	0.785821759259259	25	29	"Obesity"	0.2
25	0.77065361168622	16	29	"Obesity"	0.2
26	0.769791666666667	24	29	"Obesity"	0.2
27	0.760826729184346	21	29	"Obesity"	0.2
28	0.783499533682474	25	29	"Obesity"	0.2
29	0.780957682131652	25	29	"Obesity"	0.2
30	0.810143801010494	23	29	"Obesity"	0.2
1	0.800623412606788	24	30	"Obesity"	0.2
2	0.74411604115179	28	30	"Obesity"	0.2
3	0.744074937383272	29	30	"Obesity"	0.2
4	0.807514391447368	24	30	"Obesity"	0.2
5	0.768898456914986	19	30	"Obesity"	0.2
6	0.787985865724382	28	30	"Obesity"	0.2
7	0.757997681831353	24	30	"Obesity"	0.2
8	0.765600011526215	20	30	"Obesity"	0.2
9	0.788993065027927	27	30	"Obesity"	0.2
10	0.742374100719424	24	30	"Obesity"	0.2
11	0.774484781811514	23	30	"Obesity"	0.2
12	0.781028368794326	23	30	"Obesity"	0.2
13	0.765907646072935	22	30	"Obesity"	0.2
14	0.768093140339836	21	30	"Obesity"	0.2
15	0.807474271759986	23	30	"Obesity"	0.2
16	0.77385026351888	21	30	"Obesity"	0.2
17	0.785637420187962	22	30	"Obesity"	0.2
18	0.755346760044659	24	30	"Obesity"	0.2
19	0.789840476365508	28	30	"Obesity"	0.2
20	0.810504701648479	29	30	"Obesity"	0.2
21	0.75046273046847	29	30	"Obesity"	0.2
22	0.731013431013431	30	30	"Obesity"	0.2
23	0.808271755506134	19	30	"Obesity"	0.2
24	0.774340770791075	27	30	"Obesity"	0.2
25	0.819434628975265	23	30	"Obesity"	0.2
26	0.796990207373272	22	30	"Obesity"	0.2
27	0.750213251984328	18	30	"Obesity"	0.2
28	0.773364690121156	27	30	"Obesity"	0.2
29	0.762762589095956	30	30	"Obesity"	0.2
30	0.795391903531438	23	30	"Obesity"	0.2
1	0.888064094648729	1	1	"Obesity"	0.225
2	0.887588932806324	1	1	"Obesity"	0.225
3	0.905812949640288	1	1	"Obesity"	0.225
4	0.866340469494347	1	1	"Obesity"	0.225
5	0.896604316546763	1	1	"Obesity"	0.225
6	0.888033407281743	1	1	"Obesity"	0.225
7	0.886363636363636	1	1	"Obesity"	0.225
8	0.897915576487005	1	1	"Obesity"	0.225
9	0.898277437035104	1	1	"Obesity"	0.225
10	0.887561560440507	1	1	"Obesity"	0.225
11	0.905528260838244	1	1	"Obesity"	0.225
12	0.899156227129881	1	1	"Obesity"	0.225
13	0.894229249011858	1	1	"Obesity"	0.225
14	0.880252828446086	1	1	"Obesity"	0.225
15	0.89631376787253	1	1	"Obesity"	0.225
16	0.896518570994839	1	1	"Obesity"	0.225
17	0.873352472921832	1	1	"Obesity"	0.225
18	0.904215059376223	1	1	"Obesity"	0.225
19	0.893966817496229	1	1	"Obesity"	0.225
20	0.898725007244277	1	1	"Obesity"	0.225
21	0.865817996653815	1	1	"Obesity"	0.225
22	0.899569336778639	1	1	"Obesity"	0.225
23	0.878196530428759	1	1	"Obesity"	0.225
24	0.886243386243386	1	1	"Obesity"	0.225
25	0.896566597653554	1	1	"Obesity"	0.225
26	0.886081120513569	1	1	"Obesity"	0.225
27	0.876911414338315	1	1	"Obesity"	0.225
28	0.889551980626189	1	1	"Obesity"	0.225
29	0.886224644700507	1	1	"Obesity"	0.225
30	0.913103747021876	1	1	"Obesity"	0.225
1	0.889583333333333	1	2	"Obesity"	0.225
2	0.90031766659447	2	2	"Obesity"	0.225
3	0.890813674673712	1	2	"Obesity"	0.225
4	0.902330591177874	1	2	"Obesity"	0.225
5	0.871695642685677	1	2	"Obesity"	0.225
6	0.885004692801964	2	2	"Obesity"	0.225
7	0.873355263157895	1	2	"Obesity"	0.225
8	0.883084253844488	1	2	"Obesity"	0.225
9	0.906710829493088	2	2	"Obesity"	0.225
10	0.905208333333333	1	2	"Obesity"	0.225
11	0.883591985847225	1	2	"Obesity"	0.225
12	0.892838609237156	1	2	"Obesity"	0.225
13	0.882058123602798	1	2	"Obesity"	0.225
14	0.907921928817451	1	2	"Obesity"	0.225
15	0.89981228792145	2	2	"Obesity"	0.225
16	0.890113218432249	2	2	"Obesity"	0.225
17	0.873340421863326	1	2	"Obesity"	0.225
18	0.889641376300284	1	2	"Obesity"	0.225
19	0.892708333333333	1	2	"Obesity"	0.225
20	0.915410071942446	1	2	"Obesity"	0.225
21	0.882129774986918	1	2	"Obesity"	0.225
22	0.891358220352414	1	2	"Obesity"	0.225
23	0.901584995757044	1	2	"Obesity"	0.225
24	0.870626501787493	1	2	"Obesity"	0.225
25	0.904573949384723	1	2	"Obesity"	0.225
26	0.865591087508659	1	2	"Obesity"	0.225
27	0.87795105046567	1	2	"Obesity"	0.225
28	0.885227717604071	1	2	"Obesity"	0.225
29	0.908128908128908	1	2	"Obesity"	0.225
30	0.909334023464458	1	2	"Obesity"	0.225
1	0.987223291974924	3	3	"Obesity"	0.225
2	0.952079761407351	3	3	"Obesity"	0.225
3	0.96689928057554	3	3	"Obesity"	0.225
4	0.922609447004608	3	3	"Obesity"	0.225
5	0.961009504608295	3	3	"Obesity"	0.225
6	0.978957236604889	3	3	"Obesity"	0.225
7	0.948504983388704	3	3	"Obesity"	0.225
8	0.969655797101449	3	3	"Obesity"	0.225
9	0.986381664642089	3	3	"Obesity"	0.225
10	0.984644830136152	3	3	"Obesity"	0.225
11	0.903995911963265	3	3	"Obesity"	0.225
12	0.925393329590764	3	3	"Obesity"	0.225
13	0.97915190770165	3	3	"Obesity"	0.225
14	0.93958630219804	3	3	"Obesity"	0.225
15	0.976777387187029	3	3	"Obesity"	0.225
16	0.986369910282954	3	3	"Obesity"	0.225
17	0.964001907183725	3	3	"Obesity"	0.225
18	0.98299471233979	3	3	"Obesity"	0.225
19	0.979351671359469	3	3	"Obesity"	0.225
20	0.970957919649042	3	3	"Obesity"	0.225
21	0.985749565666863	3	3	"Obesity"	0.225
22	0.97110967556704	3	3	"Obesity"	0.225
23	0.977887639794967	3	3	"Obesity"	0.225
24	0.950826655115154	3	3	"Obesity"	0.225
25	0.967699083098693	3	3	"Obesity"	0.225
26	0.979860311059908	3	3	"Obesity"	0.225
27	0.959354152288935	3	3	"Obesity"	0.225
28	0.975048350231495	3	3	"Obesity"	0.225
29	0.983082137448619	3	3	"Obesity"	0.225
30	0.947276151840046	3	3	"Obesity"	0.225
1	0.976777918198529	4	4	"Obesity"	0.225
2	0.945096226087962	4	4	"Obesity"	0.225
3	0.982746499081726	4	4	"Obesity"	0.225
4	0.963844354178927	4	4	"Obesity"	0.225
5	0.975305084501563	4	4	"Obesity"	0.225
6	0.977350785038097	4	4	"Obesity"	0.225
7	0.971262208865515	4	4	"Obesity"	0.225
8	0.972867200139927	4	4	"Obesity"	0.225
9	0.984619706945985	4	4	"Obesity"	0.225
10	0.982647543253604	4	4	"Obesity"	0.225
11	0.934233094947381	4	4	"Obesity"	0.225
12	0.966233896940419	4	4	"Obesity"	0.225
13	0.966015354421612	4	4	"Obesity"	0.225
14	0.965750158931977	4	4	"Obesity"	0.225
15	0.965656172519172	4	4	"Obesity"	0.225
16	0.952495974235105	4	4	"Obesity"	0.225
17	0.961762422360248	4	4	"Obesity"	0.225
18	0.985938017779187	4	4	"Obesity"	0.225
19	0.956484531189322	4	4	"Obesity"	0.225
20	0.975226421323076	4	4	"Obesity"	0.225
21	0.966487974500145	4	4	"Obesity"	0.225
22	0.980780004309416	4	4	"Obesity"	0.225
23	0.956912442396313	4	4	"Obesity"	0.225
24	0.926251798561151	4	4	"Obesity"	0.225
25	0.959900633640553	4	4	"Obesity"	0.225
26	0.983487754075989	4	4	"Obesity"	0.225
27	0.957991388776513	4	4	"Obesity"	0.225
28	0.977466249801893	4	4	"Obesity"	0.225
29	0.988561667531569	4	4	"Obesity"	0.225
30	0.957089875317479	3	4	"Obesity"	0.225
1	0.95297780731665	5	5	"Obesity"	0.225
2	0.964150335884789	5	5	"Obesity"	0.225
3	0.946880560179074	5	5	"Obesity"	0.225
4	0.955350341358246	5	5	"Obesity"	0.225
5	0.941187944287118	5	5	"Obesity"	0.225
6	0.958992130532092	5	5	"Obesity"	0.225
7	0.955185519571295	5	5	"Obesity"	0.225
8	0.959237600173273	5	5	"Obesity"	0.225
9	0.961906474820144	5	5	"Obesity"	0.225
10	0.956095901318933	5	5	"Obesity"	0.225
11	0.931823754236677	5	5	"Obesity"	0.225
12	0.969321469907407	5	5	"Obesity"	0.225
13	0.942216159739958	5	5	"Obesity"	0.225
14	0.962953629032258	5	5	"Obesity"	0.225
15	0.958678519457692	5	5	"Obesity"	0.225
16	0.952397692705045	5	5	"Obesity"	0.225
17	0.970537099833324	5	5	"Obesity"	0.225
18	0.958640287769784	5	5	"Obesity"	0.225
19	0.947605613425926	5	5	"Obesity"	0.225
20	0.961058628398356	5	5	"Obesity"	0.225
21	0.95511232718894	5	5	"Obesity"	0.225
22	0.943116359447005	5	5	"Obesity"	0.225
23	0.970009042499749	5	5	"Obesity"	0.225
24	0.967743563856638	5	5	"Obesity"	0.225
25	0.959248396231867	5	5	"Obesity"	0.225
26	0.956711641584501	5	5	"Obesity"	0.225
27	0.94211253616617	5	5	"Obesity"	0.225
28	0.948524024994613	5	5	"Obesity"	0.225
29	0.953414008067473	5	5	"Obesity"	0.225
30	0.976895436579231	5	5	"Obesity"	0.225
1	0.927261176264404	6	6	"Obesity"	0.225
2	0.920382805325987	6	6	"Obesity"	0.225
3	0.934722222222222	6	6	"Obesity"	0.225
4	0.95380701147437	6	6	"Obesity"	0.225
5	0.926387986426973	6	6	"Obesity"	0.225
6	0.891614558281225	6	6	"Obesity"	0.225
7	0.901014274981217	6	6	"Obesity"	0.225
8	0.954115736511665	6	6	"Obesity"	0.225
9	0.947462071548979	6	6	"Obesity"	0.225
10	0.942563282015799	6	6	"Obesity"	0.225
11	0.926028687337004	6	6	"Obesity"	0.225
12	0.898428018262729	6	6	"Obesity"	0.225
13	0.950357415104923	6	6	"Obesity"	0.225
14	0.917145283643535	6	6	"Obesity"	0.225
15	0.930093525179856	6	6	"Obesity"	0.225
16	0.938271604938272	6	6	"Obesity"	0.225
17	0.944544175091912	6	6	"Obesity"	0.225
18	0.91255628030478	6	6	"Obesity"	0.225
19	0.93480150680962	6	6	"Obesity"	0.225
20	0.947094072630135	6	6	"Obesity"	0.225
21	0.942009709866853	6	6	"Obesity"	0.225
22	0.910283406648879	6	6	"Obesity"	0.225
23	0.923848159953637	6	6	"Obesity"	0.225
24	0.913705105340235	6	6	"Obesity"	0.225
25	0.928566257908529	6	6	"Obesity"	0.225
26	0.895592819210344	6	6	"Obesity"	0.225
27	0.934423460996241	6	6	"Obesity"	0.225
28	0.884518980005795	6	6	"Obesity"	0.225
29	0.860984676628566	6	6	"Obesity"	0.225
30	0.959207476093886	6	6	"Obesity"	0.225
1	0.936213782586595	7	7	"Obesity"	0.225
2	0.88794139363843	7	7	"Obesity"	0.225
3	0.851037851037851	7	7	"Obesity"	0.225
4	0.879752762689642	7	7	"Obesity"	0.225
5	0.900629340277778	7	7	"Obesity"	0.225
6	0.884742223502304	7	7	"Obesity"	0.225
7	0.914494833524684	7	7	"Obesity"	0.225
8	0.919766175295912	7	7	"Obesity"	0.225
9	0.870552013909012	7	7	"Obesity"	0.225
10	0.909437669768248	7	7	"Obesity"	0.225
11	0.885382325176095	7	7	"Obesity"	0.225
12	0.919151836969001	7	7	"Obesity"	0.225
13	0.894511346184209	7	7	"Obesity"	0.225
14	0.897899347328079	7	7	"Obesity"	0.225
15	0.915255696493141	7	7	"Obesity"	0.225
16	0.86514053897421	7	7	"Obesity"	0.225
17	0.923023608403725	7	7	"Obesity"	0.225
18	0.890952000580931	7	7	"Obesity"	0.225
19	0.885553255118472	7	7	"Obesity"	0.225
20	0.91208727776495	7	7	"Obesity"	0.225
21	0.914201140711862	7	7	"Obesity"	0.225
22	0.937807027683061	7	7	"Obesity"	0.225
23	0.865013356436358	7	7	"Obesity"	0.225
24	0.958224297714228	7	7	"Obesity"	0.225
25	0.920700167600994	7	7	"Obesity"	0.225
26	0.900036756597809	7	7	"Obesity"	0.225
27	0.887070599724265	7	7	"Obesity"	0.225
28	0.906575090522444	7	7	"Obesity"	0.225
29	0.89378227163548	7	7	"Obesity"	0.225
30	0.885005514279081	7	7	"Obesity"	0.225
1	0.861469304248851	8	8	"Obesity"	0.225
2	0.883971223021583	8	8	"Obesity"	0.225
3	0.860453491741524	8	8	"Obesity"	0.225
4	0.888379533976125	8	8	"Obesity"	0.225
5	0.900460736891964	8	8	"Obesity"	0.225
6	0.876866747390878	8	8	"Obesity"	0.225
7	0.896919619058596	8	8	"Obesity"	0.225
8	0.869148263170002	8	8	"Obesity"	0.225
9	0.812201629768515	8	8	"Obesity"	0.225
10	0.863183222006751	8	8	"Obesity"	0.225
11	0.848775407598937	8	8	"Obesity"	0.225
12	0.868462677037381	8	8	"Obesity"	0.225
13	0.898232396406839	8	8	"Obesity"	0.225
14	0.828585732528442	8	8	"Obesity"	0.225
15	0.940415854450942	8	8	"Obesity"	0.225
16	0.885710333178006	8	8	"Obesity"	0.225
17	0.823894631065174	8	8	"Obesity"	0.225
18	0.850244665432577	8	8	"Obesity"	0.225
19	0.832625899280576	8	8	"Obesity"	0.225
20	0.820930032169118	8	8	"Obesity"	0.225
21	0.883031982818667	8	8	"Obesity"	0.225
22	0.856897670729069	8	8	"Obesity"	0.225
23	0.920528017241379	8	8	"Obesity"	0.225
24	0.859857430875576	8	8	"Obesity"	0.225
25	0.877147183961924	8	8	"Obesity"	0.225
26	0.862554472933648	8	8	"Obesity"	0.225
27	0.901887859411023	8	8	"Obesity"	0.225
28	0.869207047820359	8	8	"Obesity"	0.225
29	0.891636141636142	8	8	"Obesity"	0.225
30	0.888692783148674	8	8	"Obesity"	0.225
1	0.874156802393315	9	9	"Obesity"	0.225
2	0.820025275735294	9	9	"Obesity"	0.225
3	0.825853728972637	9	9	"Obesity"	0.225
4	0.827535496957404	9	9	"Obesity"	0.225
5	0.86329506894809	9	9	"Obesity"	0.225
6	0.790664821541832	9	9	"Obesity"	0.225
7	0.827662037037037	9	9	"Obesity"	0.225
8	0.862774884259259	9	9	"Obesity"	0.225
9	0.813644873271889	9	9	"Obesity"	0.225
10	0.817044340656172	9	9	"Obesity"	0.225
11	0.782007619487416	9	9	"Obesity"	0.225
12	0.842103751776817	9	9	"Obesity"	0.225
13	0.827518958342396	9	9	"Obesity"	0.225
14	0.800014488554042	9	9	"Obesity"	0.225
15	0.81403362671759	9	9	"Obesity"	0.225
16	0.812960576797788	9	9	"Obesity"	0.225
17	0.816982675718735	9	9	"Obesity"	0.225
18	0.898653355003483	9	9	"Obesity"	0.225
19	0.810160813441985	9	9	"Obesity"	0.225
20	0.817748201438849	9	9	"Obesity"	0.225
21	0.862943867547745	9	9	"Obesity"	0.225
22	0.773009986146386	9	9	"Obesity"	0.225
23	0.834785771441042	9	9	"Obesity"	0.225
24	0.84807153630683	9	9	"Obesity"	0.225
25	0.852253070403044	9	9	"Obesity"	0.225
26	0.823886639676113	9	9	"Obesity"	0.225
27	0.804997688262151	9	9	"Obesity"	0.225
28	0.852475004334509	9	9	"Obesity"	0.225
29	0.785684441050615	9	9	"Obesity"	0.225
30	0.847750390105762	9	9	"Obesity"	0.225
1	0.794861474965972	10	10	"Obesity"	0.225
2	0.840977822580645	10	10	"Obesity"	0.225
3	0.845406105990783	10	10	"Obesity"	0.225
4	0.799335466758923	10	10	"Obesity"	0.225
5	0.768296370967742	10	10	"Obesity"	0.225
6	0.76964015288094	10	10	"Obesity"	0.225
7	0.766783390962902	10	10	"Obesity"	0.225
8	0.839243498817967	10	10	"Obesity"	0.225
9	0.78971026069276	10	10	"Obesity"	0.225
10	0.805422946563785	10	10	"Obesity"	0.225
11	0.760991986138185	10	10	"Obesity"	0.225
12	0.771455693471601	10	10	"Obesity"	0.225
13	0.793401007940041	10	10	"Obesity"	0.225
14	0.795119068211959	10	10	"Obesity"	0.225
15	0.814053654934777	10	10	"Obesity"	0.225
16	0.814860172605069	10	10	"Obesity"	0.225
17	0.765381537790063	10	10	"Obesity"	0.225
18	0.839356725146199	10	10	"Obesity"	0.225
19	0.769431654676259	10	10	"Obesity"	0.225
20	0.809700520833333	10	10	"Obesity"	0.225
21	0.824944047361201	10	10	"Obesity"	0.225
22	0.793464676909505	10	10	"Obesity"	0.225
23	0.801992930628197	10	10	"Obesity"	0.225
24	0.797166003574929	10	10	"Obesity"	0.225
25	0.814715135072732	10	10	"Obesity"	0.225
26	0.751210837538132	10	10	"Obesity"	0.225
27	0.856098276494316	10	10	"Obesity"	0.225
28	0.753497485844367	10	10	"Obesity"	0.225
29	0.852786693901371	10	10	"Obesity"	0.225
30	0.797771990740741	10	10	"Obesity"	0.225
1	0.79069498960979	11	11	"Obesity"	0.225
2	0.815041762672811	11	11	"Obesity"	0.225
3	0.822697811997042	11	11	"Obesity"	0.225
4	0.837686022760432	11	11	"Obesity"	0.225
5	0.786458861171838	11	11	"Obesity"	0.225
6	0.760515898908174	11	11	"Obesity"	0.225
7	0.730774791446788	11	11	"Obesity"	0.225
8	0.780910227338799	11	11	"Obesity"	0.225
9	0.812807065569755	11	11	"Obesity"	0.225
10	0.749261034265052	11	11	"Obesity"	0.225
11	0.794005298052015	11	11	"Obesity"	0.225
12	0.77810222120186	11	11	"Obesity"	0.225
13	0.763683778293256	11	11	"Obesity"	0.225
14	0.762919560185185	11	11	"Obesity"	0.225
15	0.775739756111657	11	11	"Obesity"	0.225
16	0.770492039063961	11	11	"Obesity"	0.225
17	0.782347844920944	11	11	"Obesity"	0.225
18	0.820730856445142	11	11	"Obesity"	0.225
19	0.774095733160061	11	11	"Obesity"	0.225
20	0.81887818863486	11	11	"Obesity"	0.225
21	0.787679606483812	11	11	"Obesity"	0.225
22	0.82277349102185	11	11	"Obesity"	0.225
23	0.758031590682052	11	11	"Obesity"	0.225
24	0.790326060379421	11	11	"Obesity"	0.225
25	0.791196550485088	11	11	"Obesity"	0.225
26	0.757580981110393	11	11	"Obesity"	0.225
27	0.762700109807548	11	11	"Obesity"	0.225
28	0.795381294964029	11	11	"Obesity"	0.225
29	0.831930635502064	11	11	"Obesity"	0.225
30	0.785410071942446	11	11	"Obesity"	0.225
1	0.764438062803048	12	12	"Obesity"	0.225
2	0.738946310651737	12	12	"Obesity"	0.225
3	0.780154323213384	12	12	"Obesity"	0.225
4	0.805599717364423	12	12	"Obesity"	0.225
5	0.841083320149007	12	12	"Obesity"	0.225
6	0.766203703703704	12	12	"Obesity"	0.225
7	0.726159116753753	12	12	"Obesity"	0.225
8	0.798372395833333	12	12	"Obesity"	0.225
9	0.75337774778526	12	12	"Obesity"	0.225
10	0.753401948913106	12	12	"Obesity"	0.225
11	0.811456330330938	12	12	"Obesity"	0.225
12	0.722583690363808	12	12	"Obesity"	0.225
13	0.780364977334674	12	12	"Obesity"	0.225
14	0.790867201581487	12	12	"Obesity"	0.225
15	0.783881802782644	12	12	"Obesity"	0.225
16	0.768148532549155	12	12	"Obesity"	0.225
17	0.779088637408088	12	12	"Obesity"	0.225
18	0.786803851507455	12	12	"Obesity"	0.225
19	0.784679405891527	12	12	"Obesity"	0.225
20	0.77106016367742	12	12	"Obesity"	0.225
21	0.786680608639215	12	12	"Obesity"	0.225
22	0.756425561292735	12	12	"Obesity"	0.225
23	0.696062594649167	12	12	"Obesity"	0.225
24	0.789892532618826	12	12	"Obesity"	0.225
25	0.79250018185786	12	12	"Obesity"	0.225
26	0.770561526524513	12	12	"Obesity"	0.225
27	0.769165062037613	12	12	"Obesity"	0.225
28	0.792979550691244	12	12	"Obesity"	0.225
29	0.789163687510989	12	12	"Obesity"	0.225
30	0.812263586043727	12	12	"Obesity"	0.225
1	0.746451519745867	13	13	"Obesity"	0.225
2	0.823386457056321	13	13	"Obesity"	0.225
3	0.752098829875158	13	13	"Obesity"	0.225
4	0.738332255979315	13	13	"Obesity"	0.225
5	0.714852607709751	13	13	"Obesity"	0.225
6	0.775835679734315	13	13	"Obesity"	0.225
7	0.775396025345622	13	13	"Obesity"	0.225
8	0.738437657930835	13	13	"Obesity"	0.225
9	0.760689843570278	13	13	"Obesity"	0.225
10	0.764206425053297	13	13	"Obesity"	0.225
11	0.781156960605233	13	13	"Obesity"	0.225
12	0.800355820201873	13	13	"Obesity"	0.225
13	0.74276269804287	13	13	"Obesity"	0.225
14	0.729239538800363	13	13	"Obesity"	0.225
15	0.778425530077298	13	13	"Obesity"	0.225
16	0.74711699244652	13	13	"Obesity"	0.225
17	0.749211901368917	13	13	"Obesity"	0.225
18	0.783629217452747	13	13	"Obesity"	0.225
19	0.75283831397625	13	13	"Obesity"	0.225
20	0.715531960685845	13	13	"Obesity"	0.225
21	0.787503597122302	13	13	"Obesity"	0.225
22	0.777184235517569	13	13	"Obesity"	0.225
23	0.7761976585506	13	13	"Obesity"	0.225
24	0.771549731260475	13	13	"Obesity"	0.225
25	0.756454327095948	13	13	"Obesity"	0.225
26	0.785576313209941	13	13	"Obesity"	0.225
27	0.76537181712963	13	13	"Obesity"	0.225
28	0.712119675456389	13	13	"Obesity"	0.225
29	0.738239033693579	13	13	"Obesity"	0.225
30	0.73986773668362	13	13	"Obesity"	0.225
1	0.743465320910973	14	14	"Obesity"	0.225
2	0.752109234638879	14	14	"Obesity"	0.225
3	0.740925733725422	14	14	"Obesity"	0.225
4	0.766132409212331	14	14	"Obesity"	0.225
5	0.735980431770954	14	14	"Obesity"	0.225
6	0.726460243325837	14	14	"Obesity"	0.225
7	0.719833036381401	14	14	"Obesity"	0.225
8	0.75540396752518	14	14	"Obesity"	0.225
9	0.728627915031171	14	14	"Obesity"	0.225
10	0.735388293248334	14	14	"Obesity"	0.225
11	0.760482014388489	14	14	"Obesity"	0.225
12	0.751487135908105	14	14	"Obesity"	0.225
